Original,Asset ID,ISRC,Title,Custom ID,UPC,Artist,Genre,Ownership,Ratio,Match Policy,,Refrence File
NLE801200380,A740804694310509,NLE801200380,"Year Of Summer",none,8715576146220,"Wildstylez feat Niels Geusebroek",Dance & Electronic,"LlHJRoXl6-9-w_3XtASFSw-100&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music-100,100&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music,myvideorights_music-100,100,100&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music,myvideorights_music,CentralStationRecs+user-100,100,100,100&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music,myvideorights_music,CentralStationRecs+user,EPMMusic-100,100,100,100,100","LlHJRoXl6-9-w_3XtASFSw-exclude&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music-exclude,include&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music,myvideorights_music-exclude,include,include&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music,myvideorights_music,CentralStationRecs+user-exclude,include,include,include&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music,myvideorights_music,CentralStationRecs+user,EPMMusic-exclude,include,include,include,include",,"",TRUE
NLE801200381,A327608070535711,NLE801200381,"Year of Summer (feat. Niels Geusebroek) [Radio Edit]",none,3610152360715,"Wildstylez",Dance & Electronic,"EPMMusic-100&EPMMusic,myvideorights_music-100,100&EPMMusic,myvideorights_music,Believe-100,100,100&EPMMusic,myvideorights_music,Believe,MyMusicGroup-100,100,100,100","EPMMusic-include&EPMMusic,myvideorights_music-include,include&EPMMusic,myvideorights_music,Believe-include,include,include&EPMMusic,myvideorights_music,Believe,MyMusicGroup-include,include,include,include",,"",TRUE
NLE801200381,A516026849497692,NLE801200382,"Year Of Summer (Official Videoclip)",none,8715576146220,"Wilstylez feat Niels Geusebroek",Hardstyle,"Zooland_Music-100&Zooland_Music,Base79_Music_affiliate-100,100&Zooland_Music,Base79_Music_affiliate,LlHJRoXl6-9-w_3XtASFSw-100,100,100&Zooland_Music,Base79_Music_affiliate,LlHJRoXl6-9-w_3XtASFSw,blancoynegro-100,100,100,100&Zooland_Music,Base79_Music_affiliate,LlHJRoXl6-9-w_3XtASFSw,blancoynegro,MyMusicGroup-100,100,100,100,100&Zooland_Music,Base79_Music_affiliate,LlHJRoXl6-9-w_3XtASFSw,blancoynegro,MyMusicGroup,Believe-100,100,100,100,100,100&Zooland_Music,Base79_Music_affiliate,LlHJRoXl6-9-w_3XtASFSw,blancoynegro,MyMusicGroup,Believe,CentralStationRecs+user-100,100,100,100,100,100,100&Zooland_Music,Base79_Music_affiliate,LlHJRoXl6-9-w_3XtASFSw,blancoynegro,MyMusicGroup,Believe,CentralStationRecs+user,steveaatw-100,100,100,100,100,100,100,100","Zooland_Music-include&Zooland_Music,Base79_Music_affiliate-include,include&Zooland_Music,Base79_Music_affiliate,LlHJRoXl6-9-w_3XtASFSw-include,include,exclude&Zooland_Music,Base79_Music_affiliate,LlHJRoXl6-9-w_3XtASFSw,blancoynegro-include,include,exclude,include&Zooland_Music,Base79_Music_affiliate,LlHJRoXl6-9-w_3XtASFSw,blancoynegro,MyMusicGroup-include,include,exclude,include,include&Zooland_Music,Base79_Music_affiliate,LlHJRoXl6-9-w_3XtASFSw,blancoynegro,MyMusicGroup,Believe-include,include,exclude,include,include,include&Zooland_Music,Base79_Music_affiliate,LlHJRoXl6-9-w_3XtASFSw,blancoynegro,MyMusicGroup,Believe,CentralStationRecs+user-include,include,exclude,include,include,include,include&Zooland_Music,Base79_Music_affiliate,LlHJRoXl6-9-w_3XtASFSw,blancoynegro,MyMusicGroup,Believe,CentralStationRecs+user,steveaatw-include,include,exclude,include,include,include,include,include",,"",TRUE
NLXT11300002,A800462998742215,NLXT11300002,"Year Of Summer",none,8421597076568,"Niels Geusebroek",Dance,"blancoynegro-100","blancoynegro-exclude",,"",TRUE
NLXT11300002,A968595629369847,NLXT11300002,"Year Of Summer - Acoustic",none,8714835100089,"Niels Geusebroek",Pop,"blancoynegro-100","blancoynegro-include",,"",TRUE
US34H1317218,A972522700670469,US34H1317218,"Hurricane",none,none,"Dzeko & Torres & Sarah McLeod",none,"Rebeat-100","Rebeat-include",,"",TRUE
NLE801200380,A740804694310509,NLE801200380,"Year Of Summer",none,8715576146220,"Wildstylez feat Niels Geusebroek",Dance & Electronic,"LlHJRoXl6-9-w_3XtASFSw-100&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music-100,100&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music,myvideorights_music-100,100,100&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music,myvideorights_music,CentralStationRecs+user-100,100,100,100&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music,myvideorights_music,CentralStationRecs+user,EPMMusic-100,100,100,100,100","LlHJRoXl6-9-w_3XtASFSw-exclude&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music-exclude,include&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music,myvideorights_music-exclude,include,include&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music,myvideorights_music,CentralStationRecs+user-exclude,include,include,include&LlHJRoXl6-9-w_3XtASFSw,Zooland_Music,myvideorights_music,CentralStationRecs+user,EPMMusic-exclude,include,include,include,include",,"",TRUE
NLE801200380,A656511368055411,NLE801200380,"Year Of Summer",none,5425012829022,"Wildstylez Feat. Niels Geusebroek",Hardstyle,"EPMMusic-100","EPMMusic-exclude",,"",
US34H1214273,A643730087101874,US34H1214273,"What Does Tomorrow Bring (feat. Richard Beynon, Natalie Peris) [",none,7502232238556,"Starkillers",Dance & Electronic,"KontorRecords-100&KontorRecords,TetaMusic-100,100&KontorRecords,TetaMusic,Believe-100,100,100&KontorRecords,TetaMusic,Believe,justente+user-100,100,100,100","KontorRecords-include&KontorRecords,TetaMusic-include,include&KontorRecords,TetaMusic,Believe-include,include,include&KontorRecords,TetaMusic,Believe,justente+user-include,include,include,include",,"",TRUE
GB2CT0900188,A544750130545355,GB2CT0900188,"Concrete Angel (feat. Christina Novelli) [Craig Connelly Remix]",none,7502232236453,"Gareth Emery",Dance & Electronic,"IndependentIPDDS-100&IndependentIPDDS,Believe-100,100","IndependentIPDDS-exclude&IndependentIPDDS,Believe-exclude,include",,"",TRUE
NLF711204531,A701369480524219,NLF711204531,"Istanbul (Not Constantinople)",none,4250117625580,"Milan & Phoenix",Dance & Electronic,"armadamusic-100&armadamusic,KontorRecords-100,100","armadamusic-include&armadamusic,KontorRecords-include,include",,"",TRUE
NLC281110135,Pq1Gzgt-1L4,NLC281110135,"Last Night (Afrojack Remix)",none,881226908321,"Ian Carey featuring Snoop Dogg and Bobby Anthony",Dance & Electronic,"SpinninRecords-100&SpinninRecords,MinstryOfSoundUk-100,100&SpinninRecords,MinstryOfSoundUk,TimeRecords-100,100,100&SpinninRecords,MinstryOfSoundUk,TimeRecords,KontorRecords-100,100,100,100","SpinninRecords-exclude&SpinninRecords,MinstryOfSoundUk-exclude,include&SpinninRecords,MinstryOfSoundUk,TimeRecords-exclude,include,include&SpinninRecords,MinstryOfSoundUk,TimeRecords,KontorRecords-exclude,include,include,include",,"",TRUE
NLC281110135,kuHY405vqbg,NLC281110135,"iancareysnoopdogglastnightafrojackremix.mpg",none,none,"none",none,"SpinninRecords-100","SpinninRecords-exclude",,"",
CA66F1100005,A714013919670235,CA66F1100005,"Miracle",none,8421597072683,"JV PROJECT Feat Eric Solomon",Dance,"blancoynegro-100&blancoynegro,ultrarecords-100,100","blancoynegro-include&blancoynegro,ultrarecords-include,exclude",,"",TRUE
CA66F1100005,A346129244144324,CA66F1100005,"Miracle",none,none,"JV Project feat. Eric Solomon",none,"ultrarecords-100","ultrarecords-include",,"",TRUE
