Original,Asset ID,ISRC,Title,Custom ID,UPC,Artist,Album,Genre,Ownership,Ratio,Match Policy,Refrence File
US2S70753019,Xf_olHOWK1I,US2S70753019,"Make'em NV - Inst.",none,659457215323,"J Dilla",Ruff Draft,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70753020,hMqbBh5trfM,US2S70753020,"Crushin' - Inst.",none,659457215323,"J Dilla",Ruff Draft,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70753021,--gAKW09xjg,US2S70753021,"Intro - Inst. (Alt)",none,659457215323,"J Dilla",Ruff Draft,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70753022,TUbXAFANltA,US2S70753022,"Wild - Inst.",none,659457215323,"J Dilla",Ruff Draft,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70753023,6ksApeh99Us,US2S70753023,"Take Notice - Inst.",none,659457215323,"J Dilla",Ruff Draft,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70753024,z08fuUdSq4g,US2S70753024,"Shouts - Inst. (Alt)",none,659457215323,"J Dilla",Ruff Draft,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70727010,vjYcJGoQCfY,US2S70727010,"Liberty",none,659457502720,"Amnesty",Free Your Mind,R&B,"ingrooves-100","ingrooves-include",,"",TRUE
US2S70755001,52ZWO4ebJEE,US2S70755001,"Chrome Dreams",none,659457215521,"Madlib the Beat Konducta",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755002,bLxa7EuhOS4,US2S70755002,"Rhymes With An L",none,659457215521,"MED & Dabrye",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755003,U133n2VOZkM,US2S70755003,"Living For The City",none,659457215521,"Roc C & Oh No",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755004,lS1je3kSwCc,US2S70755004,"Stay With Me",none,659457215521,"Chocolate Star",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755005,jguDQ40gnUo,US2S70755005,"Reverse Part 2",none,659457215521,"Percee P & Koushik",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755006,4lV0W9O3HI0,US2S70755006,"Gitback",none,659457215521,"Oh No & Decypher",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755007,xUiPYZz8OGY,US2S70755007,"Money Motivated Movements",none,659457215521,"Guilty Simpson & Four Tet",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755008,G0wIMlamqZM,US2S70755008,"Selah's Children",none,659457215521,"Madlib the Beat Konducta",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755009,k7zFh2IZocU,US2S70755009,"BZ Theme (Danny Breaks Remix)",none,659457215521,"Baron Zen",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755010,jbhZXvmpMHU,US2S70755010,"Happy Now?",none,659457215521,"Aloe Blacc & Four Tet",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755011,r58Nsv2BjZ4,US2S70755011,"Bubbha's Dance",none,659457215521,"J Rocc",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755012,A471651444256000,US2S70755012,"Soul Traveling",none,659457215521,"Gary Wilson",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755013,2bwLi99-ujU,US2S70755013,"Keep Running Away (Egon's Edit)",none,659457215521,"Clifford Nyren",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755014,iCu0SF_NtaU,US2S70755014,"Marcus, Martin and Malcolm",none,659457215521,"The Jazzistics",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755015,zjVHEM_ZTp8,US2S70755015,"Murder",none,659457215521,"James Pants",Chrome Children Vol. 2,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70755016,9mx-Oe0I26s,US2S70755016,"Strange Life",none,659457215521,"Arabian Prince",Chrome Children Vol. 2,Hip Hop & Rap,"KontorNewMedia-100","KontorNewMedia-include",monetize,"",TRUE
US2S70757001,gb_qG7XLJ2o,US2S70757001,"A Safe Balm",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757002,ZFieikmonKk,US2S70757002,"Biotic Discussion",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757004,BsY2W5sF9gk,US2S70757004,"Crass Jenny",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757003,-mCUgqV4ClE,US2S70757003,"...As Bond Did",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757005,wKBF_S8wlT4,US2S70757005,"Craven",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757006,hZZZ8G7AzxI,US2S70757006,"Deal Tree",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757007,YCEaLmzh2k4,US2S70757007,"Hello, Leo",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757008,SAiXrgnfQKE,US2S70757008,"Can You See?",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757009,vMVvRxLBIqo,US2S70757009,"Sniper Growl",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757010,JXZ0DIfLiR4,US2S70757010,"OK!!!",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757011,BOunu_JMkhA,US2S70757011,"A Dumb Month",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757012,wBqSDNdhNdw,US2S70757012,"Baby Johann",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757013,fPxHjUIxHnc,US2S70757013,"Exponent Memoir",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757014,NOYSqDm1VnY,US2S70757014,"Nashira",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757015,NQgpwFWRyGA,US2S70757015,"Fun Injury",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757016,WqJcpuKz1Eo,US2S70757016,"Dawn At Dawn",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757017,cUvRef0QC8M,US2S70757017,"Bin Johnston",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757018,SsE5bQCLYN0,US2S70757018,"Intermission Pt. 1",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757019,fMEzzaRG4Bk,US2S70757019,"Intermission Pt. 2",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757020,GKobMREbNiQ,US2S70757020,"Thorny Joint",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757021,WsBNWYbLwBc,US2S70757021,"Tryplmeade Gorsmatch",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757022,q3LjeYq4_jg,US2S70757022,"Don't Cry, My Son",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70757023,vES9yBUNX-I,US2S70757023,"Swingland Hit",none,659457215729,"Bumps",Bumps,Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760001,7xcLmMf1IWM,US2S70760001,"Baron Zen Theme (Danny Breaks Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760002,xhikCKmn9Qg,US2S70760002,"Gotta Get Rid Of Rick (James Pants Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760003,qFjGq-uAKPA,US2S70760003,"Night In Jail (M80 Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760004,3tVvrw3affo,US2S70760004,"When I Hear Music (J Rocc Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760005,iJmeSw6_qLo,US2S70760005,"At The Mall (Peanut Butter Wolf Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760006,YNnvsEgqoN4,US2S70760006,"Money (Arabian Prince Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760007,Uzhki9LXHzs,US2S70760007,"Shoes (Madlib Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760008,hx0yIIgpkKE,US2S70760008,"Burn Rubber (Dam Funk Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760009,D0c4iwvtuXU,US2S70760009,"Fucking Bored (Romes Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760010,c9Y_QF977MI,US2S70760010,"Electronic (Tek Blazer Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760011,q4TiJykoGCU,US2S70760011,"Walking On Sunshine (Jonny Manak Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760012,6Ha9mMfCTkw,US2S70760012,"Turned Around (Peanut Butter Wolf Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760013,dI8T44z8p_o,US2S70760013,"No More (Selector Dub U & Tek Blazer Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760014,rPcybT2AURs,US2S70760014,"Walked In Line (Blu Jemz Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70760015,8CTwfc4xAx0,US2S70760015,"Walked In Line (M80 Remix)",none,659457216023,"Baron Zen",At The Mall: Remixes,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762001,by5Mtv91GMw,US2S70762001,"L.A. To Detroit",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762002,cfbPelGYBJ8,US2S70762002,"McNasty Filth",none,659457216221,"Jaylib feat. Frank-n-Dank",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762003,A257687313557687,US2S70762003,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762003,prod-PDlxyY,US2S70762003,"Nowadayz",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762004,yjAbq-dqtyM,US2S70762004,"Champion Sound",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762005,jztUuCJe8qg,US2S70762005,"The Red",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762006,g0Nkl6VZ-WQ,US2S70762006,"Heavy",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762007,rEi66gvJEzs,US2S70762007,"Raw Shit",none,659457216221,"Jaylib feat. Talib Kweli",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762008,hlr1fxlFEuc,US2S70762008,"The Official",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762009,A421725816391008,US2S70762009,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762009,H1be6bDf39A,US2S70762009,"The Heist",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762010,SRffphbCZLY,US2S70762010,"The Mission",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762011,GpcgYGn6VTQ,US2S70762011,"React",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762012,A673655313762405,US2S70762012,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762012,xUegQrT2Gls,US2S70762012,"Strapped",none,659457216221,"Jaylib feat. Guilty Simpson",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762013,bAguJMdPtyM,US2S70762013,"Strip Club",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762014,A747744867203454,US2S70762014,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762014,fDlHt7SykY8,US2S70762014,"The Exclusive",none,659457216221,"Jaylib feat. Percee P",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762015,Og6et8e-oVs,US2S70762015,"Survival Test",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762016,oIGci7bk0y4,US2S70762016,"Starz",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762017,u8dEEyUNxaY,US2S70762017,"No Games",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762018,SLSH4nx-nnU,US2S70762018,"Raw Addict",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762019,A707268125670112,US2S70762019,"Pillz",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",,"",TRUE
US2S70762020,y5XSiwaSmS0,US2S70762020,"Da Rawkus (Sir Bang Version)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762021,_WTTcKZSvaY,US2S70762021,"The Official (Rap Circle Mix)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762022,gSgqchsP-Vo,US2S70762022,"Heavy (Chronic Mix)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762023,B3jD7JXvggg,US2S70762023,"Optimos For Dilla (Interlude)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762024,h_28xMgPGw8,US2S70762024,"Survival Test (Rasta Dub Remix)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762025,OiQnOmetUMg,US2S70762025,"Champion Sound (Remix)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762026,OBHVql1yrEw,US2S70762026,"The Mission (Stringed Out Mix)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762027,2k_XtBA_FLw,US2S70762027,"One For Dilla (Interlude)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762028,A768931132348678,US2S70762028,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762028,FYM1pyRnGC0,US2S70762028,"Strapped (Four-4 Mix)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762029,A764449639277685,US2S70762029,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762029,XmFTMpCI1_M,US2S70762029,"McNasty Filth (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762030,0xtXPHXFzSc,US2S70762030,"Nowadayz (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762030,A168751376369823,US2S70762030,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762031,lRHDn5fMcCk,US2S70762031,"Champion Sound (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762032,zXnEI9jvyAY,US2S70762032,"The Red (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762033,A173725540113274,US2S70762033,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762033,00ONKYE-BQA,US2S70762033,"Heavy (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762034,A542626208424224,US2S70762034,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762034,IYjxXH7o0uQ,US2S70762034,"Raw Shit (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762035,A545956471396022,US2S70762035,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762035,C4ZxeU2yMUs,US2S70762035,"The Official (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762036,A477413545930983,US2S70762036,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762036,mnDwHQYQ1Jk,US2S70762036,"The Heist (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762037,A443756189656545,US2S70762037,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762037,7fe9vw14f_Q,US2S70762037,"The Mission (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762038,A950969890419729,US2S70762038,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762038,SsAemC_eUww,US2S70762038,"React (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762039,A735422291949744,US2S70762039,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762039,ikkIzCevSX8,US2S70762039,"Strapped (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762040,A222068590459134,US2S70762040,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762040,aJ0LX_I0HpA,US2S70762040,"Strip Club (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762041,A958301592131872,US2S70762041,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762041,7BA3ZY297po,US2S70762041,"The Exclusive (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762042,OCVZUijh1k8,US2S70762042,"Survival Test (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762042,A343168304862821,US2S70762042,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762043,A656267327872129,US2S70762043,"THE RED",none,none,"none",none,none,"","",,"",no status
US2S70762043,GaCfkJrdfjY,US2S70762043,"Starz (Instrumental)",none,659457216221,"Jaylib",Champion Sound - Complete Set,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70765001,Zu_XZJDwRlY,US2S70765001,"Heavy",none,659457216528,"Oh No",Dr. No's Oxperiment,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70765002,hYFPt-W7vTw,US2S70765002,"Gladius",none,659457216528,"Oh No",Dr. No's Oxperiment,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765003,91P8-0_KVEo,US2S70765003,"Higher",none,659457216528,"Oh No",Dr. No's Oxperiment,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70765004,87NnrC0VpXo,US2S70765004,"Breakout",none,659457216528,"Oh No",Dr. No's Oxperiment,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765005,FwrAjiD_9ZM,US2S70765005,"Ox Broil",none,659457216528,"Oh No",Dr. No's Oxperiment,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765006,S7kuEPRv5pA,US2S70765006,"Bouncers",none,659457216528,"Oh No",Dr. No's Oxperiment,Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
