Original,Asset ID,ISRC,Title,Custom ID,UPC,Artist,Album,Genre,Ownership,Ratio,Match Policy,,Refrence File
US2S70762014,A747744867203454,US2S70762014,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762014,fDlHt7SykY8,US2S70762014,"The Exclusive",Champion Sound - Complete Set,none,659457216221,"Jaylib feat. Percee P",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762015,Og6et8e-oVs,US2S70762015,"Survival Test",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762016,oIGci7bk0y4,US2S70762016,"Starz",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762017,u8dEEyUNxaY,US2S70762017,"No Games",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762018,SLSH4nx-nnU,US2S70762018,"Raw Addict",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762019,A707268125670112,US2S70762019,"Pillz",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",,"",TRUE
US2S70762020,y5XSiwaSmS0,US2S70762020,"Da Rawkus (Sir Bang Version)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762021,_WTTcKZSvaY,US2S70762021,"The Official (Rap Circle Mix)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762022,gSgqchsP-Vo,US2S70762022,"Heavy (Chronic Mix)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762023,B3jD7JXvggg,US2S70762023,"Optimos For Dilla (Interlude)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762024,h_28xMgPGw8,US2S70762024,"Survival Test (Rasta Dub Remix)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762025,OiQnOmetUMg,US2S70762025,"Champion Sound (Remix)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762026,OBHVql1yrEw,US2S70762026,"The Mission (Stringed Out Mix)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762027,2k_XtBA_FLw,US2S70762027,"One For Dilla (Interlude)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762028,FYM1pyRnGC0,US2S70762028,"Strapped (Four-4 Mix)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762028,A768931132348678,US2S70762028,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762029,A764449639277685,US2S70762029,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762029,XmFTMpCI1_M,US2S70762029,"McNasty Filth (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762030,0xtXPHXFzSc,US2S70762030,"Nowadayz (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762030,A168751376369823,US2S70762030,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762031,lRHDn5fMcCk,US2S70762031,"Champion Sound (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762032,zXnEI9jvyAY,US2S70762032,"The Red (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762033,A173725540113274,US2S70762033,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762033,00ONKYE-BQA,US2S70762033,"Heavy (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762034,IYjxXH7o0uQ,US2S70762034,"Raw Shit (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762034,A542626208424224,US2S70762034,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762035,A545956471396022,US2S70762035,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762035,C4ZxeU2yMUs,US2S70762035,"The Official (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762036,A477413545930983,US2S70762036,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762036,mnDwHQYQ1Jk,US2S70762036,"The Heist (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762037,A443756189656545,US2S70762037,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762037,7fe9vw14f_Q,US2S70762037,"The Mission (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762038,SsAemC_eUww,US2S70762038,"React (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762038,A950969890419729,US2S70762038,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762039,A735422291949744,US2S70762039,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762039,ikkIzCevSX8,US2S70762039,"Strapped (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762040,A222068590459134,US2S70762040,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762040,aJ0LX_I0HpA,US2S70762040,"Strip Club (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762041,A958301592131872,US2S70762041,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762041,7BA3ZY297po,US2S70762041,"The Exclusive (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762042,OCVZUijh1k8,US2S70762042,"Survival Test (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762042,A343168304862821,US2S70762042,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70762043,GaCfkJrdfjY,US2S70762043,"Starz (Instrumental)",Champion Sound - Complete Set,none,659457216221,"Jaylib",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70762043,A656267327872129,US2S70762043,"THE RED",none,none,none,"none",none,"","",,"",no status
US2S70765001,Zu_XZJDwRlY,US2S70765001,"Heavy",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70765002,hYFPt-W7vTw,US2S70765002,"Gladius",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765003,91P8-0_KVEo,US2S70765003,"Higher",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70765004,87NnrC0VpXo,US2S70765004,"Breakout",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765005,FwrAjiD_9ZM,US2S70765005,"Ox Broil",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765006,S7kuEPRv5pA,US2S70765006,"Bouncers",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765007,mya3sio87o0,US2S70765007,"Alarmsss",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765008,U0KVTThZ1-s,US2S70765008,"Banger",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765009,9lz_Uts6ucc,US2S70765009,"No Guest List",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765010,6Afqc-PnrBM,US2S70765010,"Land Mine",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765011,guUcsqEmRfg,US2S70765011,"My Luck",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765012,LAmYV3Y_Xn8,US2S70765012,"Cosmos",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70765013,u8Ly-R0AK7I,US2S70765013,"Exp Out The Ox",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765014,W6EoAXphTSM,US2S70765014,"Emergency",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765015,vt6p6v2t_h8,US2S70765015,"Ohhhhhh",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765016,wX9dyXMTiqs,US2S70765016,"Deliveries",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765017,i-jsf1yS6P4,US2S70765017,"Come Back",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765018,joE8fIQIFj4,US2S70765018,"Hot Fire",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765019,IQrqR7U2p1c,US2S70765019,"Action",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70765020,eUX1lXDPawQ,US2S70765020,"Ghetto",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765021,G5rqWGu5fes,US2S70765021,"Fast Gamble",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765022,XZ7m2RLVZtY,US2S70765022,"All Over",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765023,Zvwp9JhF0-8,US2S70765023,"Mad Piano",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765024,hLvmzCsY58E,US2S70765024,"Oxcity Sickness",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765025,G8v100KAPaQ,US2S70765025,"Cassette",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",,"",
US2S70765026,H3SffOjePqY,US2S70765026,"Down Under",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765027,gYWOZf9nvt8,US2S70765027,"Smokey Winds",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70765028,qlIoKm6WzaY,US2S70765028,"Slow Down",Dr. No's Oxperiment,none,659457216528,"Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70966001,Item not in CMS
US2S70966002,Item not in CMS
US2S70966003,Item not in CMS
US2S70966004,Item not in CMS
US2S70966005,Item not in CMS
US2S70966006,Item not in CMS
US2S70966007,Item not in CMS
US2S70966008,Item not in CMS
US2S70966009,Item not in CMS
US2S70966010,Item not in CMS
US2S70966001,Item not in CMS
US2S70966002,Item not in CMS
US2S70966003,Item not in CMS
US2S70966004,Item not in CMS
US2S70966005,Item not in CMS
US2S70966006,Item not in CMS
US2S70966007,Item not in CMS
US2S70966008,Item not in CMS
US2S70966009,Item not in CMS
US2S70966010,Item not in CMS
US2S70767001,Item not in CMS
US2S70767002,Item not in CMS
US2S70767003,Item not in CMS
US2S70767004,Item not in CMS
US2S70767005,Item not in CMS
US2S70767006,Item not in CMS
US2S71071001,A953973373934092,US2S71071001,"Derf (For Derf Reklaw)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71071002,A312700526463901,US2S71071002,"One For The Monica Lingas Band",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071003,A162565704330848,US2S71071003,"Horace (For Horace Tapscott)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071004,A818873267011651,US2S71071004,"Waltz For Woody (For Woody Shaw)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071005,A943417383085162,US2S71071005,"Shades Of Phil (For Phil Ranelin)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071006,A800536359689952,US2S71071006,"Black Renaissance (For Harry Whitaker)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071007,A449298691822454,US2S71071007,"Tones For Larry Young",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071008,A539860260358233,US2S71071008,"Mystic Voyage (For Roy Ayers)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071009,A876478085836485,US2S71071009,"Two Stories For Dwight (For Dwight Tribble)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071010,A526108684442664,US2S71071010,"The Trane & The Pharoah (For John Coltrane & Pharoah Sanders)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071001,A953973373934092,US2S71071001,"Derf (For Derf Reklaw)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71071002,A312700526463901,US2S71071002,"One For The Monica Lingas Band",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071003,A162565704330848,US2S71071003,"Horace (For Horace Tapscott)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071004,A818873267011651,US2S71071004,"Waltz For Woody (For Woody Shaw)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071005,A943417383085162,US2S71071005,"Shades Of Phil (For Phil Ranelin)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071006,A800536359689952,US2S71071006,"Black Renaissance (For Harry Whitaker)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071007,A449298691822454,US2S71071007,"Tones For Larry Young",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071008,A539860260358233,US2S71071008,"Mystic Voyage (For Roy Ayers)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071009,A876478085836485,US2S71071009,"Two Stories For Dwight (For Dwight Tribble)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71071010,A526108684442664,US2S71071010,"The Trane & The Pharoah (For John Coltrane & Pharoah Sanders)",Miles Away,none,659457217129,"The Last Electro-Acoustic Space Jazz & Percussion Ensemble",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S70874001,A711966778750492,US2S70874001,"Koushik - Morning Comes (Niko/Calor Films)",none,none,none,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S70874001,j5qNcf5m4Gw,US2S70874001,"Morning Comes",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874002,Sz2KCgthkro,US2S70874002,"Be With",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874003,FQpWDyz25jU,US2S70874003,"Lying In The Sun",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874004,w4w6qIYtCns,US2S70874004,"Coolin",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874005,h6uH9YQRgUg,US2S70874005,"Buttaflybeat",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874006,LQIykqT9oTQ,US2S70874006,"See You",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874007,Fxma8Pu0Ty4,US2S70874007,"Nothing's The Same",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874008,Gu93NLookKE,US2S70874008,"Welcome",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874009,46bsvIMBfdI,US2S70874009,"Corner Of Your Smile",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874010,m6sdqR83VN8,US2S70874010,"In A Green Space",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874011,27xkssPlJiI,US2S70874011,"Ifoundu",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874012,lSqF5V6TVLo,US2S70874012,"Outerlude",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874013,RP87eP4hT08,US2S70874013,"Bright And Shining",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874014,xa8a7heCDfg,US2S70874014,"Forest Loop",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874015,RWCWdaNC_Bc,US2S70874015,"Out My Window",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874016,WLWIMIY4r_4,US2S70874016,"Flying On",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874001,j5qNcf5m4Gw,US2S70874001,"Morning Comes",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874001,A711966778750492,US2S70874001,"Koushik - Morning Comes (Niko/Calor Films)",none,none,none,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S70874002,Sz2KCgthkro,US2S70874002,"Be With",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874003,FQpWDyz25jU,US2S70874003,"Lying In The Sun",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874004,w4w6qIYtCns,US2S70874004,"Coolin",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874005,h6uH9YQRgUg,US2S70874005,"Buttaflybeat",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874006,LQIykqT9oTQ,US2S70874006,"See You",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874007,Fxma8Pu0Ty4,US2S70874007,"Nothing's The Same",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874008,Gu93NLookKE,US2S70874008,"Welcome",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874009,46bsvIMBfdI,US2S70874009,"Corner Of Your Smile",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
US2S70874010,m6sdqR83VN8,US2S70874010,"In A Green Space",Out My Window,none,659457217426,"Koushik",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",
